Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,17.723859786987305,17.77150535583496,17.247411727905273,17.2712345123291,8.393768310546875,1862219
2000-01-04,17.10447883605957,17.247411727905273,16.842430114746094,16.937721252441406,8.231678009033203,1472879
2000-01-05,17.033010482788086,17.128299713134766,16.461273193359375,16.62803077697754,8.081168174743652,4075997
2000-01-06,16.675674438476562,17.39034652709961,16.485095977783203,17.199766159057617,8.35903263092041,2719867
2000-01-07,17.342702865600586,17.461814880371094,17.152122497558594,17.199766159057617,8.35903263092041,1762785
2000-01-10,17.2712345123291,17.2712345123291,16.985366821289062,17.152122497558594,8.335881233215332,1504624
2000-01-11,17.152122497558594,17.247411727905273,16.9615421295166,17.128299713134766,8.324300765991211,1113973
2000-01-12,17.033010482788086,17.10447883605957,16.723318099975586,16.79478645324707,8.16221809387207,2253132
2000-01-13,17.009187698364258,17.033010482788086,16.770963668823242,16.8186092376709,8.173789978027344,1937778
2000-01-14,16.8186092376709,16.8186092376709,16.389806747436523,16.675674438476562,8.104331016540527,1109775
2000-01-18,16.60420799255371,16.9615421295166,16.60420799255371,16.937721252441406,8.231678009033203,1537419
2000-01-19,17.08065414428711,17.08065414428711,16.62803077697754,16.79478645324707,8.16221809387207,1476290
2000-01-20,16.723318099975586,16.723318099975586,16.151582717895508,16.31833839416504,7.930665016174316,1220753
2000-01-21,16.461273193359375,16.651851654052734,16.10393714904785,16.270694732666016,7.907505989074707,3327227
2000-01-24,16.41362762451172,16.461273193359375,15.818069458007812,15.913357734680176,7.733842372894287,2305079
2000-01-25,16.032470703125,16.22304916381836,15.698957443237305,16.10393714904785,7.826462745666504,1500164
2000-01-26,16.19922637939453,16.19922637939453,15.53219985961914,15.698957443237305,7.629645824432373,2370669
2000-01-27,15.698957443237305,15.698957443237305,15.222509384155273,15.436909675598145,7.502291679382324,1421719
2000-01-28,15.413087844848633,15.508377075195312,14.960461616516113,15.198685646057129,7.386512279510498,1373970
2000-01-31,15.151041984558105,15.62748908996582,14.960461616516113,15.579845428466797,7.571757793426514,2060561
2000-02-01,15.579845428466797,15.67513370513916,15.222509384155273,15.508377075195312,7.537024974822998,1687226
2000-02-02,15.436909675598145,15.770423889160156,15.174863815307617,15.293975830078125,7.43282413482666,1265878
2000-02-03,15.293975830078125,15.389266014099121,14.984285354614258,15.00810718536377,7.293895244598389,3274493
2000-02-04,14.91281795501709,14.984285354614258,14.650771141052246,14.86517333984375,7.224429130554199,1904458
2000-02-07,15.246331214904785,15.293975830078125,15.079573631286621,15.246331214904785,7.409674644470215,3260063
2000-02-08,15.460733413696289,15.460733413696289,14.722238540649414,14.86517333984375,7.224429130554199,2183345
2000-02-09,15.151041984558105,15.151041984558105,14.436369895935059,14.531659126281738,7.062341690063477,2013599
2000-02-10,14.555481910705566,15.00810718536377,14.41254711151123,14.484015464782715,7.039186477661133,2925294
2000-02-11,14.579303741455078,14.603126525878906,14.126679420471191,14.269613265991211,6.934988975524902,1501214
2000-02-14,14.293435096740723,14.531659126281738,14.079033851623535,14.341079711914062,6.969718933105469,2618597
2000-02-15,14.436369895935059,14.650771141052246,14.388725280761719,14.579303741455078,7.085496425628662,2552745
2000-02-16,14.436369895935059,15.103397369384766,14.364903450012207,15.05575180053711,7.382672309875488,2294585
2000-02-17,14.984285354614258,15.151041984558105,14.91281795501709,15.05575180053711,7.382672309875488,1993398
2000-02-18,15.436909675598145,15.436909675598145,14.507837295532227,14.769883155822754,7.242495059967041,2608628
2000-02-22,14.722238540649414,14.984285354614258,14.626949310302734,14.888995170593262,7.300906658172607,2752662
2000-02-23,14.841349601745605,14.841349601745605,14.198145866394043,14.31725788116455,7.020550727844238,1451890
2000-02-24,14.221967697143555,14.293435096740723,13.745519638061523,13.816987991333008,6.7752366065979,1428016
2000-02-25,14.007567405700684,14.221967697143555,13.6978759765625,14.055212020874023,6.892053127288818,1366099
2000-02-28,14.198145866394043,14.436369895935059,13.84080982208252,14.150501251220703,6.938780307769775,1779051
2000-02-29,13.816987991333008,14.650771141052246,13.816987991333008,14.531659126281738,7.125681400299072,2259954
2000-03-01,14.579303741455078,14.746061325073242,14.102855682373047,14.746061325073242,7.230815887451172,1948797
2000-03-02,14.650771141052246,14.841349601745605,14.2457914352417,14.507837295532227,7.113999366760254,2347844
2000-03-03,14.579303741455078,14.579303741455078,14.269613265991211,14.531659126281738,7.125681400299072,2870199
2000-03-06,14.507837295532227,14.674593925476074,14.269613265991211,14.674593925476074,7.195768356323242,1397057
2000-03-07,14.769883155822754,15.460733413696289,14.579303741455078,15.436909675598145,7.569575786590576,3291808
2000-03-08,15.341621398925781,15.698957443237305,14.936639785766602,15.413087844848633,7.557892799377441,2580555
2000-03-09,15.4845552444458,15.53219985961914,14.960461616516113,15.341621398925781,7.52285099029541,1437198
2000-03-10,15.436909675598145,15.722779273986816,15.103397369384766,15.151041984558105,7.429398536682129,2117755
2000-03-13,15.05575180053711,15.413087844848633,14.984285354614258,15.031929969787598,7.370991230010986,1715298
2000-03-14,15.031929969787598,15.031929969787598,14.41254711151123,15.031929969787598,7.370991230010986,2528346
2000-03-15,15.151041984558105,15.246331214904785,14.579303741455078,15.246331214904785,7.476128101348877,2453312
2000-03-16,16.19922637939453,16.69949722290039,15.841891288757324,16.437450408935547,8.060198783874512,5167669
2000-03-17,16.389806747436523,16.532739639282227,15.651311874389648,15.794245719909668,7.744796276092529,2753712
2000-03-20,15.889535903930664,15.93718147277832,15.508377075195312,15.841891288757324,7.768161296844482,2147140
2000-03-21,16.008647918701172,16.580385208129883,15.961003303527832,16.580385208129883,8.130285263061523,2259691
2000-03-22,16.580385208129883,16.747142791748047,16.10393714904785,16.22304916381836,7.9550628662109375,2838191
2000-03-23,16.31833839416504,16.389806747436523,16.19922637939453,16.246871948242188,7.966745376586914,1461335
2000-03-24,16.723318099975586,16.8186092376709,16.31833839416504,16.365983963012695,8.025151252746582,1903409
2000-03-27,16.29451560974121,16.532739639282227,15.794245719909668,16.389806747436523,8.036833763122559,2046394
2000-03-28,16.29451560974121,16.60420799255371,16.29451560974121,16.437450408935547,8.060198783874512,2024094
2000-03-29,16.389806747436523,17.056833267211914,16.365983963012695,16.937721252441406,8.30550479888916,1986314
2000-03-30,16.9615421295166,17.55710220336914,16.913898468017578,17.39034652709961,8.527459144592285,1988150
2000-03-31,17.36652374267578,17.96208381652832,17.247411727905273,17.628570556640625,8.644268989562988,2379851
2000-04-03,17.5809268951416,17.914438247680664,17.55710220336914,17.723859786987305,8.690993309020996,1769344
2000-04-04,17.628570556640625,17.938262939453125,17.342702865600586,17.5809268951416,8.620906829833984,2629092
2000-04-05,17.48563575744629,17.723859786987305,17.342702865600586,17.39034652709961,8.527459144592285,1474453
2000-04-06,17.414169311523438,17.842971801757812,17.36652374267578,17.747682571411133,8.702675819396973,1252236
2000-04-07,17.842971801757812,17.842971801757812,17.437990188598633,17.55710220336914,8.609223365783691,1292901
2000-04-10,17.533281326293945,17.604747772216797,17.36652374267578,17.414169311523438,8.53913688659668,1649446
2000-04-11,17.414169311523438,17.96208381652832,17.36652374267578,17.86679458618164,8.76108169555664,1380004
2000-04-12,18.009729385375977,18.581466674804688,18.009729385375977,18.271774291992188,8.95966911315918,1662039
2000-04-13,18.247953414916992,18.676755905151367,18.105018615722656,18.295597076416016,8.971351623535156,2031964
2000-04-14,18.295597076416016,18.65293312072754,18.176485061645508,18.65293312072754,9.146571159362793,1771443
2000-04-17,18.581466674804688,18.581466674804688,17.819150924682617,17.938262939453125,8.796125411987305,3404885
2000-04-18,17.914438247680664,18.15266227722168,17.819150924682617,17.89061737060547,8.77276611328125,2900632
2000-04-19,17.89061737060547,18.343242645263672,17.89061737060547,18.176485061645508,8.912942886352539,1699819
2000-04-20,18.081195831298828,18.15266227722168,17.914438247680664,18.128841400146484,8.889578819274902,1246201
2000-04-24,18.224130630493164,18.676755905151367,18.200307846069336,18.676755905151367,9.158255577087402,1500164
2000-04-25,18.795867919921875,19.010269165039062,18.72439956665039,18.867334365844727,9.251710891723633,2469840
2000-04-26,18.867334365844727,18.867334365844727,18.72439956665039,18.867334365844727,9.251710891723633,2216664
2000-04-27,18.72439956665039,18.8435115814209,18.581466674804688,18.65293312072754,9.20982837677002,2013599
2000-04-28,18.772045135498047,18.772045135498047,18.081195831298828,18.081195831298828,8.927535057067871,3125211
2000-05-01,18.200307846069336,18.62911033630371,18.176485061645508,18.46235466003418,9.11573600769043,2352566
2000-05-02,18.3670654296875,18.676755905151367,18.3670654296875,18.43853187561035,9.103974342346191,2599970
2000-05-03,18.343242645263672,18.414709091186523,18.176485061645508,18.390886306762695,9.0804443359375,3234877
2000-05-04,18.390886306762695,18.700578689575195,18.319419860839844,18.62911033630371,9.19806957244873,2666084
2000-05-05,18.53382110595703,18.74822235107422,18.486177444458008,18.74822235107422,9.256882667541504,1296574
2000-05-08,18.772045135498047,18.962623596191406,18.74822235107422,18.8435115814209,9.303929328918457,1593301
2000-05-09,18.962623596191406,19.03409194946289,18.795867919921875,18.819690704345703,9.292167663574219,3605064
2000-05-10,18.891157150268555,18.93880271911621,18.772045135498047,18.819690704345703,9.292167663574219,2355977
2000-05-11,18.819690704345703,19.248493194580078,18.819690704345703,19.22467041015625,9.492119789123535,4727432
2000-05-12,19.296138763427734,19.343782424926758,19.05791473388672,19.105558395385742,9.433313369750977,3112093
2000-05-15,19.105558395385742,19.72494125366211,19.105558395385742,19.31995964050293,9.53917407989502,3780057
2000-05-16,19.486717224121094,19.772586822509766,19.272314071655273,19.558183670043945,9.656795501708984,2699404
2000-05-17,19.51053810119629,19.98698616027832,19.462894439697266,19.891698837280273,9.821462631225586,3364744
2000-05-18,20.20138931274414,20.3919677734375,20.034631729125977,20.249034881591797,9.99790096282959,3380748
2000-05-19,20.272855758666992,20.344322204589844,20.12992286682129,20.272855758666992,10.009665489196777,2450163
2000-05-22,20.272855758666992,20.86841583251953,20.272855758666992,20.749303817749023,10.244909286499023,3584600
2000-05-23,20.916061401367188,21.08281707763672,20.58254623413086,20.630191802978516,10.186097145080566,3831479
2000-05-24,20.725481033325195,20.916061401367188,20.654014587402344,20.77312660217285,10.256670951843262,2977766
2000-05-25,20.86841583251953,20.86841583251953,20.48725700378418,20.79694938659668,10.268430709838867,3072739
2000-05-26,20.820770263671875,21.106639862060547,20.272855758666992,20.439613342285156,10.092000961303711,2568224
2000-05-30,20.725481033325195,21.08281707763672,20.48725700378418,21.011350631713867,10.374289512634277,2197775
2000-05-31,21.130462646484375,21.94042205810547,21.106639862060547,21.821311950683594,10.774211883544922,6088547
2000-06-01,21.702199935913086,21.988067626953125,21.4877986907959,21.726022720336914,10.72716236114502,3050176
2000-06-02,21.726022720336914,21.726022720336914,20.77312660217285,20.820770263671875,10.280192375183105,2284090
2000-06-05,20.916061401367188,21.05899429321289,20.630191802978516,20.654014587402344,10.197861671447754,1848314
2000-06-06,20.654014587402344,21.130462646484375,20.606369018554688,20.98752784729004,10.362534523010254,2463543
2000-06-07,20.79694938659668,21.035173416137695,20.558725357055664,20.939882278442383,10.339007377624512,1712150
2000-06-08,20.79694938659668,20.939882278442383,20.46343421936035,20.77312660217285,10.256670951843262,1820766
2000-06-09,20.96370506286621,21.130462646484375,20.58254623413086,20.749303817749023,10.244909286499023,1115022
2000-06-12,20.749303817749023,21.678377151489258,20.749303817749023,21.190017700195312,10.462509155273438,2068432
2000-06-13,21.773666381835938,21.821311950683594,21.392507553100586,21.392507553100586,10.562490463256836,2596034
2000-06-14,21.535442352294922,21.702199935913086,21.321041107177734,21.321041107177734,10.527203559875488,2159733
2000-06-15,21.36868667602539,21.511619567871094,20.820770263671875,20.939882278442383,10.339007377624512,2212991
2000-06-16,20.606369018554688,21.702199935913086,20.606369018554688,21.666465759277344,10.69775390625,3174272
2000-06-19,21.65455436706543,21.65455436706543,20.749303817749023,20.86841583251953,10.303719520568848,2243425
2000-06-20,20.939882278442383,20.939882278442383,20.46343421936035,20.749303817749023,10.244909286499023,2252083
2000-06-21,20.677837371826172,21.201929092407227,20.48725700378418,21.035173416137695,10.386055946350098,2486893
2000-06-22,21.130462646484375,21.201929092407227,20.534902572631836,20.654014587402344,10.197861671447754,1651020
2000-06-23,20.749303817749023,21.011350631713867,20.701658248901367,20.77312660217285,10.256670951843262,1592514
2000-06-26,20.86841583251953,20.916061401367188,20.606369018554688,20.654014587402344,10.197861671447754,1932793
2000-06-27,20.58254623413086,20.606369018554688,20.153743743896484,20.368146896362305,10.056709289550781,1848576
2000-06-28,20.415790557861328,20.439613342285156,19.772586822509766,20.028675079345703,9.889100074768066,2050329
2000-06-29,19.939342498779297,20.177566528320312,19.79640769958496,19.867874145507812,9.809706687927246,3228580
2000-06-30,19.91551971435547,19.963165283203125,19.200847625732422,19.31995964050293,9.53917407989502,3088481
